Total Project Cost,Size Of Home,size_of_home_flag,Number Of Units,Location_1_latitude,Location_1_Longitude,Project Completion Date,Job Type,Type Of Dwelling,Pre-Retrofit Home Heating Fuel Type,Year Home Built
4456.0,980,0,1,42.2207362,-78.6370519,2018-04-03,Home Performance,Mobile,Natural Gas,1997
1764.0,1274,0,1,40.76505,-73.82925,2018-07-26,Home Performance,Single Family,Natural Gas,1963
5139.0,966,0,1,41.9334795,-74.9155933,2019-01-02,Home Performance,Single Family,Oil,
2648.0,1920,0,1,42.8409955,-77.7059288,2019-03-07,Home Performance,Single Family,Natural Gas,
3995.0,832,0,1,42.9054478,-73.6917352,2018-05-22,Home Performance,Single Family,Propane,1992
4237.0,1352,0,1,42.835045,-78.753835,2019-01-15,Home Performance,Single Family,Natural Gas,1959
4750.0,3480,0,1,40.65926,-73.88949,2019-05-08,Home Performance,Single Family,Natural Gas,
5130.0,1244,0,1,43.045125,-76.24271,2018-08-09,Home Performance,Single Family,Natural Gas,
4899.0,1338,0,1,41.375415,-74.687275,2019-03-04,Home Performance,Single Family,Natural Gas,
2835.0,800,0,1,43.045125,-76.24271,2018-02-01,Home Performance,Single Family,Natural Gas,1921
5581.0,918,0,1,42.595241,-76.096378,2018-05-11,Home Performance,Mobile,Kerosene,1981
4183.0,1728,0,1,42.951555,-78.86765,2018-06-14,Home Performance,Single Family,Natural Gas,
3985.0,2028,0,1,40.92015,-73.855115,2018-07-09,Home Performance,Single Family,Oil,1931
3948.0,800,0,1,42.9013852,-76.8627782,2018-03-02,Home Performance,Single Family,Propane,
4625.0,4000,0,1,40.644345,-73.905535,2018-04-13,Home Performance,Single Family,Natural Gas,1933
4989.0,1536,0,1,43.09528,-75.22754,2018-08-02,Home Performance,Single Family,Natural Gas,1921
400.0,800,0,1,40.830565,-73.872895,2018-10-16,Electric Reduction,Single Family,Natural Gas,
2038.0,1224,0,1,43.119885,-77.61982,2018-12-06,Home Performance,Single Family,Natural Gas,1941
7104.0,1500,0,1,41.7780786,-74.2954183,2018-10-01,Home Performance,Single Family,Oil,1904
5770.0,3576,0,1,40.683445,-73.948505,2018-06-25,Home Performance,Single Family,Natural Gas,1904
2597.0,1580,0,1,43.05118,-76.166155,2019-02-25,Home Performance,Single Family,Natural Gas,
4533.0,2100,0,1,40.872455,-73.85094,2018-04-20,Home Performance,Single Family,Natural Gas,
4818.0,1224,0,1,42.1013048,-75.9083125,2019-08-09,Home Performance,Single Family,Natural Gas,1991
2283.0,1100,0,1,43.15242,-77.6379,2018-09-04,Home Performance,Single Family,Natural Gas,1981
3438.0,1600,0,1,43.1635353,-76.1433636,2018-02-06,Home Performance,Single Family,Natural Gas,2001
4641.0,1604,0,1,43.21054,-78.476495,2018-12-06,Home Performance,Single Family,Natural Gas,
5064.0,1680,0,1,43.165865,-77.56504,2018-04-06,Home Performance,Single Family,Natural Gas,1956
3435.0,1056,0,1,43.013815,-78.8776,2018-06-25,Home Performance,Single Family,Natural Gas,1954
9012.0,1065,0,1,42.8753602,-78.8019756,2018-12-17,Home Performance,Single Family,Natural Gas,
3890.0,988,0,1,43.0257179,-76.1480025,2019-01-24,Home Performance,Single Family,Electric,1967
3601.0,1248,0,1,42.45785,-75.061825,2019-04-18,Home Performance,Single Family,Natural Gas,1941
6086.0,1944,0,1,42.083155,-76.8393,2018-02-02,Home Performance,Single Family,Natural Gas,
4842.0,1680,0,1,43.22041,-77.64325,2018-09-20,Home Performance,Single Family,Natural Gas,
5187.0,1825,0,1,43.1094664,-77.7448848,2019-08-22,Home Performance,Single Family,Natural Gas,1981
2747.0,800,0,1,42.925373996,-78.755966516,2018-03-20,Home Performance,Mobile,Natural Gas,1973
4552.0,1456,0,1,43.4597287,-76.2326051,2018-04-03,Home Performance,Single Family,Natural Gas,1921
4654.0,1140,0,1,42.51216,-76.350175,2019-07-29,Home Performance,Mobile,Other,1988
2080.0,900,0,1,43.152045,-77.595065,2018-09-27,Home Performance,Single Family,Natural Gas,
2077.0,1470,0,1,43.214665,-77.940015,2019-04-08,Home Performance,Single Family,Natural Gas,1901
4894.0,2016,0,1,42.483225,-79.33407,2018-11-27,Home Performance,Single Family,Natural Gas,
5864.0,1824,0,1,42.54209,-76.663845,2018-01-26,Home Performance,Single Family,Natural Gas,
5452.0,1256,0,1,43.457085,-76.499485,2019-04-11,Home Performance,Single Family,Natural Gas,1933
4525.0,1508,0,1,42.660715,-77.05514,2018-03-23,Home Performance,Single Family,Wood,
5673.0,1080,0,1,42.037555,-78.334815,2019-05-02,Home Performance,Single Family,Natural Gas,1956
7000.0,1600,0,1,42.87351,-76.983615,2018-12-10,Home Performance,Single Family,Natural Gas,
2965.0,1981,0,1,40.73768,-73.881095,2018-09-27,Home Performance,Single Family,Natural Gas,1921
1601.0,1335,0,1,42.89707,-78.67059,2019-08-09,Home Performance,Single Family,Natural Gas,1939
3926.0,1008,0,1,43.21054,-78.476495,2018-09-04,Home Performance,Single Family,Propane,1941
8003.0,1846,0,1,43.1010822,-75.2472726,2018-09-24,Home Performance,Single Family,Natural Gas,1941
2241.0,1585,0,1,43.073475,-76.11265,2018-04-13,Home Performance,Single Family,Natural Gas,1934
6817.0,1980,0,1,41.1106286,-74.0448266,2018-07-05,Home Performance,Single Family,Natural Gas,
423.0,924,0,1,40.865445,-73.90126,2019-06-24,Electric Reduction,Single Family,Natural Gas,
5986.0,1104,0,1,42.9784959,-77.3628069,2018-03-20,Home Performance,Mobile,Natural Gas,1993
6949.0,924,0,1,43.04923,-75.38455,2019-04-11,Home Performance,Mobile,Natural Gas,1994
4647.0,1528,0,1,43.1786648,-75.988527,2018-03-02,Home Performance,Single Family,Natural Gas,1964
6952.0,800,0,1,43.2885292,-77.9161451,2018-02-12,Home Performance,Single Family,Natural Gas,1981
6938.0,1448,0,1,42.9020816,-73.3526221,2018-08-13,Home Performance,Single Family,Oil,1911
4384.0,1138,0,1,43.23165,-76.29748,2018-03-20,Home Performance,Mobile,Natural Gas,1993
1388.0,1724,0,1,43.0975,-77.618575,2019-01-15,Home Performance,Single Family,Natural Gas,1995
2691.0,1118,0,1,43.18823,-77.802505,2019-08-02,Home Performance,Single Family,Natural Gas,1978
3251.0,1212,0,1,42.951555,-78.86765,2018-07-05,Home Performance,Single Family,Natural Gas,1921
6810.0,1572,0,1,41.375415,-74.687275,2019-05-23,Home Performance,Single Family,Natural Gas,
6218.0,1188,0,1,43.325035,-76.41174,2019-03-04,Home Performance,Mobile,Propane,2015
494.0,1416,0,1,43.1094664,-77.7448848,2018-10-25,Home Performance,Single Family,Natural Gas,1936
6855.0,1584,0,1,42.820135,-78.82654,2018-08-24,Home Performance,Single Family,Natural Gas,
446.0,988,0,1,40.865445,-73.90126,2018-11-27,Electric Reduction,Single Family,Natural Gas,
2920.0,1952,0,1,43.0257179,-76.1480025,2019-04-04,Home Performance,Single Family,Natural Gas,1951
7959.0,1369,0,1,42.93241,-78.80886,2018-11-09,Home Performance,Single Family,Natural Gas,
5003.0,1650,0,1,40.691825,-73.85694,2019-08-12,Home Performance,Single Family,Natural Gas,1931
1646.0,2020,0,1,43.129655,-77.568015,2019-02-18,Home Performance,Single Family,Natural Gas,1962
3017.0,1643,0,1,43.15242,-77.6379,2018-02-06,Home Performance,Single Family,Natural Gas,
5064.0,1024,0,1,43.0975,-77.618575,2018-10-25,Home Performance,Single Family,Natural Gas,
3847.0,884,0,1,43.165865,-77.56504,2019-02-04,Home Performance,Single Family,Natural Gas,
7000.0,2448,0,1,42.2921298,-76.3791669,2019-07-19,Home Performance,Single Family,Oil,
5975.0,2460,0,1,40.675365,-73.75155,2018-06-05,Home Performance,Single Family,Natural Gas,1933
2390.0,1700,0,1,43.0650476,-76.1505831,2018-04-03,Home Performance,Single Family,Natural Gas,1961
6937.0,1720,0,1,40.694725,-73.73937,2018-06-11,Home Performance,Single Family,Natural Gas,1931
4992.0,840,0,1,43.0519908,-75.4951511,2018-09-17,Home Performance,Mobile,Oil,1976
1329.0,1904,0,1,43.1429374,-75.2724265,2019-06-06,Home Performance,Single Family,Oil,1983
4147.0,1344,0,1,43.15242,-77.6379,2019-04-25,Home Performance,Single Family,Natural Gas,
6642.0,1216,0,1,40.765545,-73.89188,2018-07-09,Home Performance,Single Family,Natural Gas,1933
3224.0,924,0,1,42.76564,-78.614195,2018-09-20,Home Performance,Mobile,Natural Gas,1981
1199.0,1350,0,1,43.22041,-77.64325,2018-06-18,Home Performance,Single Family,Natural Gas,
468.0,967,0,1,40.865445,-73.90126,2019-08-12,Electric Reduction,Single Family,Natural Gas,
5607.0,1641,0,1,43.16942,-78.69168,2018-07-13,Home Performance,Single Family,Natural Gas,
3722.0,1452,0,1,42.2634879,-79.2605037,2019-03-28,Home Performance,Single Family,Propane,1983
2155.0,1306,0,1,43.225795,-77.286155,2018-12-03,Home Performance,Single Family,Natural Gas,1913
4713.0,1400,0,1,43.04472,-77.092925,2018-01-04,Home Performance,Single Family,Natural Gas,
6015.0,1784,0,1,43.0684,-75.28726,2018-07-13,Home Performance,Single Family,Natural Gas,1950
334.0,800,0,1,40.830565,-73.872895,2018-02-27,Electric Reduction,Single Family,Natural Gas,
6150.0,1476,0,1,41.53425,-73.901355,2019-01-10,Home Performance,Single Family,Oil,1961
468.0,986,0,1,40.860615,-73.889285,2018-10-16,Electric Reduction,Single Family,Natural Gas,
5153.0,2600,0,1,43.565355,-75.42866,2018-06-18,Home Performance,Single Family,Oil,1896
5832.0,2150,0,1,41.33131,-74.188885,2018-11-09,Home Performance,Single Family,Natural Gas,1976
1924.0,1742,0,1,42.93241,-78.80886,2018-08-09,Home Performance,Single Family,Natural Gas,1954
6449.0,1125,0,1,42.525065,-76.972255,2019-02-11,Home Performance,Single Family,Natural Gas,
3844.0,1260,0,1,43.10182,-77.88467,2018-05-18,Home Performance,Single Family,Natural Gas,1874
3899.0,2244,0,1,40.677745,-73.914975,2019-02-11,Home Performance,Single Family,Natural Gas,
2996.0,800,0,1,42.19895,-76.55696,2019-05-14,Home Performance,Single Family,Kerosene,
7371.0,3080,0,1,40.84058,-73.883295,2019-01-17,Home Performance,Single Family,Natural Gas,
957.0,1600,0,1,41.33131,-74.188885,2019-07-26,Electric Reduction,Single Family,Natural Gas,2010
3499.0,800,0,1,43.37287,-78.1444319,2018-04-06,Home Performance,Single Family,Propane,1976
7559.0,800,0,1,41.4710994,-74.0212876,2019-05-08,Home Performance,Mobile,Propane,1972
2639.0,1366,0,1,42.595241,-76.096378,2018-10-16,Home Performance,Single Family,Natural Gas,1903
2175.0,2644,0,1,42.9174001,-78.852226,2019-05-06,Home Performance,Single Family,Natural Gas,1921
6853.0,1880,0,1,40.72351,-73.73798,2018-08-16,Home Performance,Single Family,Natural Gas,1928
538.0,982,0,1,40.7639781,-73.7334788,2019-01-10,Electric Reduction,Single Family,Natural Gas,
1233.0,1047,0,1,42.9152,-78.89393,2018-05-29,Home Performance,Single Family,Natural Gas,
4580.0,1792,0,1,43.2885292,-77.9161451,2019-05-08,Home Performance,Single Family,Natural Gas,1976
5221.0,800,0,1,42.54763,-74.823125,2019-05-14,Home Performance,Mobile,Electric,
5629.0,980,0,1,43.059,-76.219045,2018-06-28,Home Performance,Single Family,Natural Gas,1997
2716.0,1858,0,1,42.22794,-75.52634,2018-08-02,Home Performance,Single Family,Pellets,
5644.0,1446,0,1,40.67632,-73.84231,2018-05-22,Home Performance,Single Family,Natural Gas,1934
5615.0,1765,0,1,43.0650476,-76.1505831,2019-03-07,Home Performance,Single Family,Natural Gas,1941
4532.0,1680,0,1,43.16463,-77.64152,2018-05-11,Home Performance,Single Family,Natural Gas,
9090.0,1616,0,1,43.21118,-75.458425,2019-07-29,Home Performance,Single Family,Natural Gas,
4030.0,1406,0,1,40.650265,-73.927795,2019-07-08,Home Performance,Single Family,Natural Gas,
3461.0,800,0,1,44.323997847,-75.254482354,2019-03-28,Home Performance,Single Family,Oil,
10792.0,2466,0,1,42.8753602,-78.8019756,2019-08-22,Home Performance,Single Family,Natural Gas,1921
3827.0,1400,0,1,43.179715,-77.63689,2019-08-20,Home Performance,Single Family,Natural Gas,1961
4862.0,3040,0,1,40.660715,-73.915265,2018-08-27,Home Performance,Single Family,Natural Gas,
564.0,1250,0,1,40.65926,-73.88949,2019-07-02,Home Performance,Single Family,Natural Gas,1902
1352.0,1148,0,1,44.5009723,-73.4788915,2018-09-20,Home Performance,Single Family,Oil,
7045.0,3300,0,1,43.094675,-79.051195,2019-03-11,Home Performance,Single Family,Natural Gas,1922
1848.0,1824,0,1,40.787485,-73.84471,2019-08-12,Home Performance,Single Family,Natural Gas,1931
6316.0,2752,0,1,40.7011,-73.323955,2019-08-20,Home Performance,Single Family,Natural Gas,1974
5509.0,800,0,1,44.5009723,-73.4788915,2019-03-25,Home Performance,Mobile,Kerosene,1937
4552.0,2156,0,1,42.110115,-76.032545,2018-06-25,Home Performance,Single Family,Natural Gas,
7291.0,840,0,1,43.1786648,-75.988527,2018-05-29,Home Performance,Single Family,Natural Gas,1951
4631.0,1620,0,1,42.32806,-75.97066,2019-01-02,Home Performance,Single Family,Oil,1921
3323.0,1550,0,1,43.045125,-76.24271,2018-08-27,Home Performance,Single Family,Natural Gas,
4122.0,1685,0,1,43.165865,-77.56504,2019-05-31,Home Performance,Single Family,Natural Gas,1951
6948.0,924,0,1,41.7380996,-73.5779453,2018-10-11,Home Performance,Mobile,Oil,1988
6984.0,1257,0,1,40.691825,-73.85694,2019-07-02,Home Performance,Single Family,Natural Gas,
4582.0,1212,0,1,42.9366,-78.83923,2019-03-25,Home Performance,Single Family,Natural Gas,1921
6232.0,1080,0,1,42.9784959,-77.3628069,2019-05-21,Home Performance,Mobile,Natural Gas,1981
5504.0,980,0,1,43.06067,-77.22958,2018-01-23,Home Performance,Mobile,Natural Gas,1993
1337.0,1360,0,1,43.179715,-77.63689,2019-06-28,Home Performance,Single Family,Natural Gas,1917
5146.0,1295,0,1,42.9355,-76.56687,2018-12-03,Home Performance,Single Family,Natural Gas,1954
6907.0,1344,0,1,43.0355882,-76.6261736,2018-03-20,Home Performance,Mobile,Propane,
3947.0,1706,0,1,43.1094664,-77.7448848,2019-03-25,Home Performance,Single Family,Natural Gas,1972
6340.0,1495,0,1,43.808985,-76.024125,2018-03-20,Home Performance,Single Family,Natural Gas,
1753.0,1424,0,1,42.346835,-79.312485,2019-04-11,Home Performance,Single Family,Natural Gas,1992
2005.0,1132,0,1,42.07687,-73.94911,2018-03-02,Home Performance,Single Family,Oil,1951
6243.0,1796,0,1,43.10185,-74.77389,2018-06-08,Home Performance,Single Family,Propane,
5264.0,1912,0,1,43.457085,-76.499485,2019-04-04,Home Performance,Single Family,Natural Gas,1921
7735.0,1769,0,1,42.7827195,-77.4990877,2018-12-06,Home Performance,Single Family,Oil,1981
6356.0,1880,0,1,43.046115,-76.263325,2018-02-22,Home Performance,Single Family,Natural Gas,
3252.0,2005,0,1,40.602305,-73.94562,2019-07-29,Home Performance,Single Family,Natural Gas,1943
617.0,1398,0,1,42.923575,-78.77879,2019-01-21,Electric Reduction,Single Family,Natural Gas,
3664.0,880,0,1,42.820488763,-78.823528026,2018-10-04,Home Performance,Single Family,Natural Gas,1951
2189.0,840,0,1,42.91278,-76.795365,2018-03-02,Home Performance,Single Family,Natural Gas,
1188.0,928,0,1,42.5311852,-75.521324,2018-02-02,Home Performance,Single Family,Wood,1957
551.0,1086,0,1,40.8502349,-73.9358581,2018-09-13,Electric Reduction,Single Family,Natural Gas,
2742.0,1818,0,1,42.7214743,-78.8290294,2019-03-14,Home Performance,Single Family,Natural Gas,1975
5376.0,1396,0,1,41.7192541,-73.9668305,2019-01-24,Home Performance,Single Family,Natural Gas,1991
2489.0,2365,0,1,40.67584,-73.87789,2019-07-11,Home Performance,Single Family,Natural Gas,1922
3750.0,1914,0,1,43.18518,-76.29835,2018-01-05,Home Performance,Single Family,Natural Gas,
6996.0,1150,0,1,42.1013048,-75.9083125,2018-10-22,Home Performance,Single Family,Natural Gas,1951
6303.0,1655,0,1,43.0200289,-76.1626311,2019-07-19,Home Performance,Single Family,Natural Gas,
644.0,807,0,1,40.629785,-74.15542,2019-04-16,Electric Reduction,Single Family,Natural Gas,
4901.0,2612,0,1,40.632085,-73.99876,2018-01-04,Home Performance,Single Family,Natural Gas,
504.0,987,0,1,40.874915,-73.867125,2018-08-16,Electric Reduction,Single Family,Natural Gas,
5713.0,1656,0,1,42.8753602,-78.8019756,2019-05-06,Home Performance,Single Family,Natural Gas,
1946.0,1118,0,1,43.09528,-75.22754,2019-04-11,Home Performance,Single Family,Natural Gas,1971
7631.0,4000,0,1,40.692835,-73.75811,2019-02-28,Home Performance,Single Family,Natural Gas,2006
4005.0,2378,0,1,43.3177836,-75.0859643,2018-12-03,Home Performance,Single Family,Oil,
5084.0,1548,0,1,42.93241,-78.80886,2018-09-11,Home Performance,Single Family,Natural Gas,1921
8460.0,1456,0,1,43.080275,-75.754895,2018-09-27,Home Performance,Mobile,Kerosene,2002
7069.0,1870,0,1,43.15242,-77.6379,2018-11-12,Home Performance,Single Family,Natural Gas,1921
5311.0,2400,0,1,41.09406,-74.00655,2019-04-29,Home Performance,Single Family,Natural Gas,1983
5838.0,1313,0,1,43.21118,-75.458425,2018-08-06,Home Performance,Single Family,Natural Gas,1895
6135.0,1473,0,1,43.17353,-73.327715,2019-05-15,Home Performance,Single Family,Propane,
5788.0,1112,0,1,43.243405,-78.193475,2018-01-29,Home Performance,Single Family,Propane,
5584.0,1156,0,1,40.75074,-73.823235,2019-07-22,Home Performance,Single Family,Natural Gas,1972
6167.0,1670,0,1,43.04472,-77.092925,2019-03-18,Home Performance,Single Family,Natural Gas,1923
592.0,968,0,1,40.7984936,-73.9210565,2018-09-24,Electric Reduction,Single Family,Natural Gas,
4976.0,2826,0,1,42.26388,-79.70987,2019-07-22,Home Performance,Single Family,Natural Gas,1921
5751.0,1599,0,1,42.105545,-76.26612,2018-05-29,Home Performance,Single Family,Oil,
7251.0,1924,0,1,41.478505,-74.913335,2018-02-12,Home Performance,Single Family,Oil,1951
3791.0,1158,0,1,42.6206618,-79.0914797,2018-01-09,Home Performance,Mobile,Natural Gas,
3625.0,1575,0,1,40.632085,-73.99876,2019-03-25,Home Performance,Single Family,Natural Gas,1943
6131.0,1848,0,1,43.064965,-76.99033,2018-05-11,Home Performance,Single Family,Natural Gas,
2827.0,980,0,1,42.168955,-78.38971,2018-09-25,Home Performance,Mobile,Propane,1979
683.0,800,0,1,41.33131,-74.188885,2018-09-20,Electric Reduction,Single Family,Natural Gas,2018
4332.0,1474,0,1,43.22041,-77.64325,2018-03-06,Home Performance,Single Family,Natural Gas,
6651.0,1266,0,1,43.130365,-76.130555,2018-11-27,Home Performance,Single Family,Natural Gas,
4605.0,2110,0,1,41.559865,-74.19021,2018-06-25,Home Performance,Single Family,Oil,1944
7457.0,2996,0,1,41.142165,-73.989275,2019-06-13,Home Performance,Single Family,Natural Gas,1973
4643.0,1586,0,1,40.73768,-73.881095,2018-01-09,Home Performance,Single Family,Natural Gas,1941
5139.0,2184,0,1,42.32444,-77.65898,2019-04-29,Home Performance,Single Family,Natural Gas,1846
3084.0,918,0,1,43.1010822,-75.2472726,2019-02-21,Home Performance,Single Family,Natural Gas,1971
7738.0,3036,0,1,40.91064,-73.837705,2019-02-25,Home Performance,Single Family,Natural Gas,1942
5517.0,2680,0,1,43.026475,-74.98912,2019-05-06,Home Performance,Single Family,Natural Gas,1878
2104.0,1638,0,1,42.12311,-77.94936,2018-01-23,Home Performance,Single Family,Propane,1941
4817.0,1362,0,1,43.0650476,-76.1505831,2018-11-15,Home Performance,Single Family,Natural Gas,1931
4214.0,1260,0,1,42.216495,-78.2749,2018-07-02,Home Performance,Single Family,Oil,1986
3897.0,1886,0,1,43.214665,-77.940015,2019-08-12,Home Performance,Single Family,Natural Gas,
6017.0,920,0,1,43.1010822,-75.2472726,2019-01-10,Home Performance,Mobile,Kerosene,1981
5509.0,1742,0,1,43.17485,-79.03758,2018-12-20,Home Performance,Single Family,Natural Gas,1961
4345.0,1375,0,1,42.977785,-78.816145,2018-07-13,Home Performance,Single Family,Natural Gas,
1410.0,1476,0,1,42.8872,-78.754585,2018-05-29,Home Performance,Single Family,Natural Gas,
5039.0,3128,0,1,41.159875,-73.861495,2018-04-13,Home Performance,Single Family,Oil,1971
7060.0,960,0,1,40.697715,-73.786045,2018-10-25,Home Performance,Single Family,Natural Gas,1989
1934.0,1440,0,1,42.90832,-78.83677,2018-02-27,Home Performance,Single Family,Natural Gas,
7282.0,1320,0,1,43.0975,-77.618575,2018-10-16,Home Performance,Single Family,Natural Gas,1965
8706.0,1456,0,1,43.345763399,-75.615671692,2018-08-23,Home Performance,Mobile,Kerosene,1986
2623.0,1788,0,1,40.697715,-73.786045,2019-07-09,Home Performance,Single Family,Natural Gas,1953
5543.0,1192,0,1,42.08496,-75.911365,2019-02-25,Home Performance,Single Family,Natural Gas,1961
8098.0,2223,0,1,43.3367062,-75.7482485,2019-03-04,Home Performance,Single Family,Oil,1971
7043.0,1990,0,1,41.271985,-73.780545,2018-12-04,Home Performance,Single Family,Oil,
