Reporting Period,Project ID,Project County,Project City,Project ZIP,Gas Utility,Electric Utility,Project Completion Date,Total Project Cost,Pre-Retrofit Home Heating Fuel Type,Year Home Built,Size Of Home,Number Of Units,Job Type,Type Of Dwelling,Measure Type,Estimated Annual kWh Savings,Estimated Annual MMBtu Savings,First Year Modeled Project Energy Savings $ Estimate,size_of_home_flag,Home Built Year Range,Project Cost Range,Location_1_latitude,Location_1_Longitude
2023-06-30,487021,Oswego,Fulton,13069,National Grid,National Grid,2021-02-04,5556.0,Propane,,952,1,Home Performance,Mobile,Building Shell,301.0,27.0,6.46302945692067,0,Missing,1000 - 10000,43.325035,-76.41174
2023-06-30,474199,Monroe,Rochester,14611,Rochester Gas & Electric,Rochester Gas & Electric,2020-12-15,6373.0,Natural Gas,,1536,1,Home Performance,Single Family,Building Shell,460.0,51.0,6.169610732491456,0,Missing,1000 - 10000,43.15242,-77.6379
2023-06-30,458635,Kings,Brooklyn,11208,National Grid,Consolidated Edison,2020-09-01,2502.0,Natural Gas,1941,1347,1,Home Performance,Single Family,Building Shell,510.0,10.0,5.429345628954441,0,1900 - 1950,1000 - 10000,40.67584,-73.87789
2023-06-30,491490,Broome,Conklin,13748,New York State Electric & Gas,New York State Electric & Gas,2021-03-25,6464.0,Propane,1991,924,1,Home Performance,Mobile,Building Shell,550.0,26.0,6.302618975744905,0,1950 - 2000,1000 - 10000,42.0737105,-75.8181345
2023-06-30,466663,Kings,Brooklyn,11208,National Grid,Consolidated Edison,2020-08-13,3073.0,Natural Gas,1966,1831,1,Home Performance,Single Family,Building Shell,510.0,9.0,5.356586274672012,0,1950 - 2000,1000 - 10000,40.67584,-73.87789
2023-06-30,474875,Broome,Endwell,13760,New York State Electric & Gas,New York State Electric & Gas,2021-01-28,9058.0,Natural Gas,,972,1,Home Performance,Single Family,Building Shell,443.0,66.0,6.517671272912275,0,Missing,1000 - 10000,42.110115,-76.032545
2023-06-30,483557,Tioga,Owego,14892,New York State Electric & Gas,New York State Electric & Gas,2021-01-07,4770.0,Propane,,910,1,Home Performance,Mobile,Building Shell,301.0,17.0,6.075346031088684,0,Missing,1000 - 10000,42.0063557,-76.5395682
2023-06-30,430835,Jefferson,Watertown,13601,National Grid,National Grid,2020-02-14,5511.0,Natural Gas,,919,1,Home Performance,Single Family,Building Shell,288.0,39.0,5.869296913133774,0,Missing,1000 - 10000,43.9757948,-75.9049969
2023-06-30,461970,Fulton,Dolgeville,13329,National Grid,National Grid,2020-07-30,2243.0,Propane,,1620,1,Home Performance,Single Family,Building Shell,510.0,8.0,5.521460917862246,0,Missing,1000 - 10000,43.10185,-74.77389
2023-06-30,505961,Onondaga,Cicero,13039,National Grid,National Grid,2021-12-14,6225.0,Natural Gas,1962,1200,1,Home Performance,Single Family,Building Shell,0.0,18.0,5.262690188904886,0,1950 - 2000,1000 - 10000,43.176765,-76.08996
2023-06-30,420547,Tompkins,Etna,13062,New York State Electric & Gas,New York State Electric & Gas,2020-11-06,4492.0,Natural Gas,,1101,1,Home Performance,Mobile,Building Shell,732.0,27.0,5.82600010738045,0,Missing,1000 - 10000,42.4841957,-76.3840026
2023-06-30,455623,Erie,Buffalo,14226,National Fuel Gas Distribution,National Grid,2020-08-20,1713.0,Natural Gas,1926,1200,1,Home Performance,Single Family,Building Shell,1168.0,4.0,5.030437921392435,0,1900 - 1950,1000 - 10000,42.977785,-78.816145
2023-06-30,413173,Rockland,Airmont,10952,Orange & Rockland,Orange & Rockland,2019-09-03,1065.0,Natural Gas,1971,1965,1,Home Performance,Single Family,Building Shell,158.0,5.0,4.465908118654584,0,1950 - 2000,1000 - 10000,41.09824467,-74.089345778
2023-06-30,478682,Queens,Queens,11432,Consolidated Edison,Consolidated Edison,2021-01-19,7577.0,Natural Gas,1921,1267,1,Home Performance,Single Family,Building Shell,510.0,45.0,6.61338421837956,0,1900 - 1950,1000 - 10000,40.71319,-73.798685
2023-06-30,455604,Albany,Albany,12203,National Grid,National Grid,2020-10-13,5501.0,Natural Gas,1961,1004,1,Home Performance,Single Family,Building Shell,158.0,17.0,5.056245805348308,0,1950 - 2000,1000 - 10000,42.6724414,-73.8269429
2023-06-30,464268,Erie,Buffalo,14215,National Fuel Gas Distribution,National Grid,2020-10-02,7646.0,Natural Gas,,1310,1,Home Performance,Single Family,Building Shell,259.0,56.0,6.089044875446846,0,Missing,1000 - 10000,42.93241,-78.80886
2023-06-30,381602,Wyoming,Warsaw,14569,Rochester Gas & Electric,New York State Electric & Gas,2019-12-03,3202.0,Natural Gas,,1536,1,Home Performance,Single Family,Building Shell,510.0,10.0,4.948759890378168,0,Missing,1000 - 10000,42.740665,-78.1325852
2023-06-30,500632,Oneida,Deansboro,13328,New York State Electric & Gas,New York State Electric & Gas,2021-08-10,9001.0,Natural Gas,,1600,1,Home Performance,Single Family,Building Shell,158.0,35.0,5.8944028342648505,0,Missing,1000 - 10000,42.9928831,-75.4291859
2023-06-30,484569,Kings,Brooklyn,11207,National Grid,Consolidated Edison,2021-03-18,8377.0,Natural Gas,2003,2252,1,Home Performance,Single Family,Building Shell,208.0,45.0,6.322565239927284,0,2000 - 2025,1000 - 10000,40.65926,-73.88949
2023-06-30,434085,Onondaga,Jamesville,13078,National Grid,National Grid,2019-11-25,6511.0,Natural Gas,1964,1016,1,Home Performance,Single Family,Building Shell,301.0,74.0,6.464588303689961,0,1950 - 2000,1000 - 10000,42.9926528,-76.1150524
2023-06-30,430529,Niagara,North Tonawanda,14120,National Fuel Gas Distribution,National Grid,2020-03-03,1104.0,Natural Gas,1901,1284,1,Home Performance,Single Family,Building Shell,0.0,6.0,3.7376696182833684,0,1900 - 1950,1000 - 10000,43.02966,-78.87383
2023-06-30,479965,Westchester,Verplanck,10596,Consolidated Edison,Consolidated Edison,2021-04-22,8419.0,Oil,,1014,1,Home Performance,Single Family,Building Shell,-647.0,39.0,6.192362489474872,0,Missing,1000 - 10000,41.252385,-73.960595
2023-06-30,452747,Rockland,Mt Ivy,10923,Orange & Rockland,Orange & Rockland,2021-01-05,7502.0,Natural Gas,,1258,1,Home Performance,Single Family,Building Shell,457.0,19.0,5.71042701737487,0,Missing,1000 - 10000,41.194170043,-74.014653409
2023-06-30,367617,Wayne,Ontario,14519,Rochester Gas & Electric,Rochester Gas & Electric,2019-09-25,5223.0,Natural Gas,,1546,1,Home Performance,Single Family,Building Shell,410.0,21.0,5.365976015021851,0,Missing,1000 - 10000,43.225795,-77.286155
2023-06-30,484079,Herkimer,West Winfield,13491,New York State Electric & Gas,New York State Electric & Gas,2021-06-07,4322.0,Oil,1870,1820,1,Home Performance,Single Family,Building Shell,107.0,8.0,5.0689042022202315,0,1850-1900,1000 - 10000,42.88617,-75.189695
2023-06-30,480188,Oneida,New Hartford,13413,National Grid,National Grid,2021-05-13,3614.0,Natural Gas,1951,1745,1,Home Performance,Single Family,Building Shell,494.0,7.0,4.672828834461906,0,1950 - 2000,1000 - 10000,43.0684,-75.28726
2023-06-30,527029,Cayuga,Auburn,13021,New York State Electric & Gas,New York State Electric & Gas,2021-11-30,5226.0,Natural Gas,,875,1,Home Performance,Single Family,Building Shell,578.0,24.0,5.739792912179234,0,Missing,1000 - 10000,42.9355,-76.56687
2023-06-30,488067,Oneida,Marcy,13403,National Grid,National Grid,2021-12-16,3229.0,Natural Gas,2004,2300,1,Home Performance,Mobile,Building Shell,0.0,5.0,3.9318256327243257,0,2000 - 2025,1000 - 10000,43.1429374,-75.2724265
2023-06-30,453996,Cattaraugus,Portville,14770,National Fuel Gas Distribution,New York State Electric & Gas,2020-07-07,6502.0,Natural Gas,,1248,1,Home Performance,Single Family,Building Shell,1084.0,30.0,5.780743515792329,0,Missing,1000 - 10000,42.037555,-78.334815
2023-06-30,476343,Onondaga,Baldwinsville,13027,National Grid,National Grid,2021-03-18,8576.0,Wood,1851,2513,1,Home Performance,Single Family,Building Shell,550.0,30.0,5.840641657373398,0,1850-1900,1000 - 10000,43.18518,-76.29835
2023-06-30,503604,Monroe,Rochester,14609,Rochester Gas & Electric,Rochester Gas & Electric,2021-10-05,10895.0,Natural Gas,1961,1518,1,Home Performance,Single Family,Building Shell,368.0,43.0,6.028278520230698,0,1950 - 2000,10000 - 20000,43.165865,-77.56504
2023-06-30,494455,Monroe,Rochester,14606,Rochester Gas & Electric,Rochester Gas & Electric,2021-05-04,2095.0,Natural Gas,,2124,1,Home Performance,Single Family,Building Shell,0.0,7.0,3.7612001156935624,0,Missing,1000 - 10000,43.16463,-77.64152
2023-06-30,484196,Erie,Buffalo,14220,National Fuel Gas Distribution,National Grid,2021-03-18,13321.0,Natural Gas,,1224,1,Home Performance,Single Family,Building Shell,400.0,49.0,6.0063531596017325,0,Missing,10000 - 20000,42.852935,-78.826155
2023-06-30,478582,Tompkins,Dryden,13053,New York State Electric & Gas,New York State Electric & Gas,2021-01-05,17197.0,Natural Gas,1963,1344,1,Home Performance,Single Family,Building Shell,0.0,55.0,6.259581464064923,0,1950 - 2000,10000 - 20000,42.49812,-76.30112
2023-06-30,512593,Wayne,Sodus,14551,Rochester Gas & Electric,Rochester Gas & Electric,2021-08-24,1672.0,Natural Gas,1975,800,1,Home Performance,Mobile,Building Shell,461.0,3.0,4.23410650459726,0,1950 - 2000,1000 - 10000,43.23611,-77.06489
2023-06-30,405480,Oswego,Fulton,13069,National Grid,National Grid,2019-09-25,5250.0,Natural Gas,1921,2106,1,Home Performance,Single Family,Building Shell,0.0,27.0,5.420534999272286,0,1900 - 1950,1000 - 10000,43.325035,-76.41174
2023-06-30,471361,Wayne,Sodus,14551,Rochester Gas & Electric,Rochester Gas & Electric,2020-10-08,7375.0,Natural Gas,1922,1956,1,Home Performance,Single Family,Building Shell,400.0,38.0,5.872117789475416,0,1900 - 1950,1000 - 10000,43.23611,-77.06489
2023-06-30,502738,Oneida,Utica,13502,National Grid,National Grid,2021-08-19,7940.0,Natural Gas,1946,1124,1,Home Performance,Single Family,Building Shell,510.0,22.0,5.733341276897746,0,1900 - 1950,1000 - 10000,43.1010822,-75.2472726
2023-06-30,502311,Nassau,Mineola,11501,National Grid,Long Island Power Authority,2021-08-02,5520.0,Natural Gas,,1225,1,Home Performance,Single Family,Building Shell,54.0,15.0,5.484796933490655,0,Missing,1000 - 10000,40.745155,-73.639525
2023-06-30,431415,Steuben,Greenwood,14839,National Fuel Gas Distribution,New York State Electric & Gas,2019-10-21,4932.0,Natural Gas,1892,1344,1,Home Performance,Single Family,Building Shell,0.0,58.0,6.063785208687608,0,1850-1900,1000 - 10000,42.13916,-77.64816
2023-06-30,496773,Monroe,Rochester,14618,Rochester Gas & Electric,Rochester Gas & Electric,2021-11-18,8081.0,Natural Gas,1958,2380,1,Home Performance,Single Family,Building Shell,3248.0,1.0,5.814130531825066,0,1950 - 2000,1000 - 10000,43.129655,-77.568015
2023-06-30,410931,Erie,Buffalo,14207,National Fuel Gas Distribution,National Grid,2019-12-06,1885.0,Natural Gas,,1760,1,Home Performance,Single Family,Heating and Cooling,0.0,27.0,5.293304824724492,0,Missing,1000 - 10000,42.945525,-78.887125
2023-06-30,439921,Erie,Buffalo,14206,National Fuel Gas Distribution,National Grid,2020-07-21,5511.0,Natural Gas,1911,820,1,Home Performance,Single Family,Building Shell,208.0,73.0,6.320768294250582,0,1900 - 1950,1000 - 10000,42.8753602,-78.8019756
2023-06-30,483548,Herkimer,Mohawk,13407,National Grid,National Grid,2021-06-22,4769.0,Propane,,924,1,Home Performance,Mobile,Building Shell,54.0,16.0,4.955827057601261,0,Missing,1000 - 10000,43.0079193,-75.0060305
2023-06-30,504119,Broome,Windsor,13865,New York State Electric & Gas,New York State Electric & Gas,2021-09-21,9934.0,Oil,1870,1491,1,Home Performance,Single Family,Building Shell,301.0,50.0,6.9782137426306985,0,1850-1900,1000 - 10000,42.07653,-75.64285
2023-06-30,437732,Erie,Buffalo,14216,National Fuel Gas Distribution,National Grid,2020-03-18,2111.0,Natural Gas,,1043,1,Home Performance,Single Family,Building Shell,208.0,9.0,4.48863636973214,0,Missing,1000 - 10000,42.951555,-78.86765
2023-06-30,527338,Queens,Queens,11413,National Grid,Consolidated Edison,2021-12-23,6586.0,Natural Gas,,2100,1,Home Performance,Single Family,Building Shell,944.0,31.0,6.530877627725885,0,Missing,1000 - 10000,40.675365,-73.75155
2023-06-30,413911,Oneida,Whitesboro,13492,National Grid,National Grid,2019-12-10,9171.0,Natural Gas,1961,1216,1,Home Performance,Single Family,Building Shell,1652.0,72.0,6.642486801367256,0,1950 - 2000,1000 - 10000,43.120445,-75.29465
2023-06-30,420332,Jefferson,Philadelphia,13673,National Grid,National Grid,2019-09-09,10852.0,Wood,,3195,1,Home Performance,Single Family,Building Shell,510.0,93.0,7.355641102974253,0,Missing,10000 - 20000,44.1551231,-75.7093529
2023-06-30,427166,Onondaga,Marcellus,13108,New York State Electric & Gas,National Grid,2021-01-12,9353.0,Natural Gas,1961,2016,1,Home Performance,Single Family,Building Shell,397.0,32.0,5.84354441703136,0,1950 - 2000,1000 - 10000,42.9817,-76.3405
2023-06-30,435791,Monroe,Rochester,14611,Rochester Gas & Electric,Rochester Gas & Electric,2020-02-18,4344.0,Natural Gas,1941,2250,1,Home Performance,Single Family,Building Shell,510.0,47.0,6.100318952020064,0,1900 - 1950,1000 - 10000,43.15242,-77.6379
2023-06-30,492583,Queens,Queens,11434,National Grid,Consolidated Edison,2021-06-29,7766.0,Natural Gas,1960,1260,1,Home Performance,Single Family,Building Shell,510.0,36.0,6.504288173536645,0,1950 - 2000,1000 - 10000,40.665955,-73.77108
2023-06-30,425953,Kings,Brooklyn,11204,National Grid,Consolidated Edison,2019-12-24,6203.0,Oil,1929,1220,1,Home Performance,Single Family,Building Shell,862.0,44.0,6.98100574072173,0,1900 - 1950,1000 - 10000,40.622425,-73.984265
2023-06-30,451304,Niagara,Niagara Falls,14303,National Fuel Gas Distribution,National Grid,2020-03-10,1217.0,Natural Gas,1952,900,1,Home Performance,Single Family,Building Shell,510.0,3.0,4.343805421853684,0,1950 - 2000,1000 - 10000,43.08505,-79.056395
2023-06-30,467196,Erie,Buffalo,14216,National Fuel Gas Distribution,National Grid,2020-10-27,2476.0,Natural Gas,1956,1500,1,Home Performance,Single Family,Building Shell,1464.0,6.0,5.278114659230517,0,1950 - 2000,1000 - 10000,42.951555,-78.86765
2023-06-30,476607,Erie,Buffalo,14207,National Fuel Gas Distribution,National Grid,2021-03-18,1321.0,Natural Gas,,1518,1,Home Performance,Single Family,Building Shell,510.0,5.0,4.51085950651685,0,Missing,1000 - 10000,42.945525,-78.887125
2023-06-30,379512,Queens,Queens,11429,National Grid,Consolidated Edison,2019-11-07,5937.0,Natural Gas,1923,1458,1,Home Performance,Single Family,Building Shell,612.0,32.0,6.206575926724928,0,1900 - 1950,1000 - 10000,40.709695,-73.73622
2023-06-30,500052,Sullivan,Narrowsburg,12764,New York State Electric & Gas,New York State Electric & Gas,2021-09-07,1134.0,Oil,1930,1227,1,Home Performance,Single Family,Building Shell,510.0,3.0,4.795790545596741,0,1900 - 1950,1000 - 10000,41.6086247,-75.0612212
2023-06-30,506536,Wayne,Macedon,14502,Rochester Gas & Electric,Rochester Gas & Electric,2021-07-13,5139.0,Natural Gas,1995,1852,1,Home Performance,Single Family,Building Shell,588.0,12.0,5.10594547390058,0,1950 - 2000,1000 - 10000,43.0644068,-77.31804
2023-06-30,415169,Jefferson,Watertown,13601,National Grid,National Grid,2020-03-26,2443.0,Pellets,1991,1248,1,Home Performance,Mobile,Building Shell,0.0,8.0,4.875197323201151,0,1950 - 2000,1000 - 10000,43.9757948,-75.9049969
2023-06-30,523421,Onondaga,Syracuse,13206,National Grid,National Grid,2021-11-11,8351.0,Natural Gas,,1250,1,Home Performance,Single Family,Building Shell,510.0,53.0,6.45833828334479,0,Missing,1000 - 10000,43.073475,-76.11265
2023-06-30,443531,Monroe,Rochester,14624,Rochester Gas & Electric,Rochester Gas & Electric,2020-06-19,4913.0,Natural Gas,,1480,1,Home Performance,Single Family,Building Shell,301.0,24.0,5.438079308923196,0,Missing,1000 - 10000,43.1094664,-77.7448848
2023-06-30,511512,Wayne,Palmyra,14522,Rochester Gas & Electric,Rochester Gas & Electric,2021-10-26,7517.0,Electric,1981,924,1,Home Performance,Mobile,Building Shell,4940.0,6.0,6.20050917404269,0,1950 - 2000,1000 - 10000,43.06067,-77.22958
2023-06-30,493634,Albany,Albany,12207,National Grid,National Grid,2021-10-07,9139.0,Natural Gas,,1161,1,Home Performance,Single Family,Building Shell,0.0,14.0,5.017279836814924,0,Missing,1000 - 10000,42.6541095,-73.7497221
2023-06-30,425484,Jefferson,Antwerp,13608,National Grid,National Grid,2020-01-31,8618.0,Oil,,1428,1,Home Performance,Single Family,Building Shell,510.0,54.0,7.075808863978387,0,Missing,1000 - 10000,44.19792,-75.61226
2023-06-30,468764,Herkimer,Mohawk,13407,National Grid,National Grid,2021-01-14,7788.0,Other,,840,1,Home Performance,Mobile,Building Shell,0.0,26.0,6.359573868672378,0,Missing,1000 - 10000,43.0079193,-75.0060305
2023-06-30,469122,Oneida,Sauquoit,13456,National Grid,National Grid,2020-11-19,3232.0,Kerosene,,1000,1,Home Performance,Mobile,Building Shell,510.0,9.0,5.54907608489522,0,Missing,1000 - 10000,43.003319,-75.2558682
2023-06-30,487679,Ontario,Canandaigua,14424,New York State Electric & Gas,Rochester Gas & Electric,2021-07-27,7369.0,Natural Gas,1976,1391,1,Home Performance,Single Family,Building Shell,0.0,38.0,5.924255797414532,0,1950 - 2000,1000 - 10000,42.885965,-77.27875
2023-06-30,488586,Cattaraugus,Limestone,14753,New York State Electric & Gas,National Grid,2021-06-15,4406.0,Natural Gas,1936,960,1,Home Performance,Single Family,Building Shell,208.0,12.0,4.727387818712341,0,1900 - 1950,1000 - 10000,42.023765,-78.628555
2023-06-30,450681,Rockland,Valley Cottage,10989,Orange & Rockland,Orange & Rockland,2020-03-25,8040.0,Natural Gas,,1208,1,Home Performance,Single Family,Building Shell,510.0,39.0,6.29156913955832,0,Missing,1000 - 10000,41.1185328,-73.9454938
2023-06-30,427247,Onondaga,Syracuse,13208,National Grid,National Grid,2019-09-16,5371.0,Natural Gas,1954,1560,1,Home Performance,Single Family,Building Shell,301.0,20.0,5.288267030694535,0,1950 - 2000,1000 - 10000,43.0650476,-76.1505831
2023-06-30,483369,Kings,Brooklyn,11236,National Grid,Consolidated Edison,2021-01-21,5127.0,Natural Gas,1916,2400,1,Home Performance,Single Family,Building Shell,510.0,38.0,6.304448802421981,0,1900 - 1950,1000 - 10000,40.644345,-73.905535
2023-06-30,501945,Kings,Brooklyn,11236,National Grid,Consolidated Edison,2021-11-16,8164.0,Natural Gas,1961,1887,1,Home Performance,Single Family,Building Shell,1200.0,37.0,6.7357800142423265,0,1950 - 2000,1000 - 10000,40.644345,-73.905535
2023-06-30,481940,Niagara,North Tonawanda,14120,National Fuel Gas Distribution,National Grid,2021-02-23,5601.0,Natural Gas,,1302,1,Home Performance,Single Family,Building Shell,0.0,32.0,5.472270673671475,0,Missing,1000 - 10000,43.02966,-78.87383
2023-06-30,423174,Queens,Queens,11419,National Grid,Consolidated Edison,2019-10-04,9016.0,Natural Gas,,1365,1,Home Performance,Single Family,Building Shell,510.0,58.0,6.654152520183219,0,Missing,1000 - 10000,40.69026,-73.818355
2023-06-30,484861,Chenango,Afton,13730,New York State Electric & Gas,New York State Electric & Gas,2021-02-25,3519.0,Oil,1901,1530,1,Home Performance,Single Family,Building Shell,485.0,9.0,5.220355825078324,0,1900 - 1950,1000 - 10000,42.22794,-75.52634
2023-06-30,501752,Schoharie,Cobleskill,12043,National Grid,National Grid,2021-08-31,7154.0,Oil,1981,1904,1,Home Performance,Single Family,Building Shell,0.0,26.0,6.269096283706261,0,1950 - 2000,1000 - 10000,42.68013,-74.484745
2023-06-30,483943,Oneida,Utica,13502,National Grid,National Grid,2021-04-27,1739.0,Natural Gas,,1161,1,Home Performance,Single Family,Building Shell,301.0,6.0,4.418840607796598,0,Missing,1000 - 10000,43.1010822,-75.2472726
2023-06-30,325727,Monroe,Rochester,14609,Rochester Gas & Electric,Rochester Gas & Electric,2018-02-08,4439.0,Natural Gas,,1299,2,Home Performance,Single Family,Building Shell,410.0,41.0,6.111467339502679,0,Missing,1000 - 10000,43.165865,-77.56504
2023-06-30,402567,Tioga,Newark Valley,13811,New York State Electric & Gas,New York State Electric & Gas,2019-06-11,2419.0,Propane,2010,1232,1,Home Performance,Mobile,Heating and Cooling,0.0,12.0,5.902633333401366,0,2000 - 2025,1000 - 10000,42.226205,-76.185275
